ocid,releasedate,buyer_id,buyer,supplier,supplier_id,aw_total_suppliers,aw_value
ocds-0c46vo-0133-325849-2017,2017-08-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,REMOTEC LTD PART OF NORTHROP GRUMMAN LTD,,1,10000000.0
ocds-0c46vo-0001-29e55da4-e263-4ff7-8845-f0e0170b4d7e,2017-03-08 12:50:26+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CERTAS ENERGY UK LIMITED T/A GULF AVIATION,,1,0
ocds-0c46vo-0133-202627-2018,2018-05-12 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MACHINE TOOL AND ENGINEERING SERVICES LIMITED,02820419,1,315002.0
ocds-0c46vo-0070-5656,2017-11-10 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AMETHYST RISK MANAGEMENT LIMITED,06240100,1,198135.0
ocds-0c46vo-0001-afb35698-d788-49ba-a843-d0d59cd32afb,2017-10-02 15:38:16+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HSE SOLUTIONS LTD,,1,90000
ocds-0c46vo-0001-da790d4b-8716-4f5e-bfa6-7d117995a510,2017-04-20 11:36:18+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BABCOCK INFORMATION ANALYTIC AND SECURITY LTD,,1,0
ocds-0c46vo-0133-259277-2017,2017-07-06 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DR A GWYNN T/AS THE AVENUE SURGERY,,1,994794.0
ocds-0c46vo-0001-a43e7949-b3c3-4ec0-a6b0-bfb3dc1bb70b,2017-01-09 17:50:45+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RAYTHEON SYSTEMS LIMITED,00406809,1,131549377
ocds-0c46vo-0001-29b48515-49de-4474-8f08-5540e6c8118b,2017-08-14 15:08:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,QINETIQ,,1,90000
ocds-0c46vo-0001-93f89700-55af-4142-9237-fc82782d4f50,2018-03-14 12:11:44+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SOFTWARE BOX LIMITED,02109168,1,71035.65
ocds-0c46vo-0070-9707,2019-05-24 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NET CONSULTING,,1,192192.0
ocds-0c46vo-0001-54f635c7-7c27-4eb9-9c28-521031a5a5c1,2018-04-10 12:54:09+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,H HILL MILITARY TAILORING,,1,1
ocds-0c46vo-0001-b9edb010-caa2-4f3c-8599-2a9b6cca2733,2018-04-17 10:58:09+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CADMIDIUM SERVICES LIMITED,,1,1215032
ocds-0c46vo-0133-415116-2018,2018-09-22 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,JACOBS U.K. LIMITED,02594504,1,250000000.0
ocds-0c46vo-0001-0fc76621-58e0-43fe-9c54-f3455b92fb4c,2018-10-19 10:32:08+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MARINE AND RISK CONSULTANTS LIMITED,03767859,1,11539
ocds-0c46vo-0001-2889abe0-372e-4bfd-a60a-8396b39cbfd0,2017-10-02 06:51:06+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CLARIVATE ANALYTICS (US) LLC,,1,266398.48
ocds-0c46vo-0133-115768-2018,2018-03-15 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ALBIN INTERNATIONAL REPATRIATION LTD,,1,9800000.0
ocds-0c46vo-0001-8ffc825c-e147-4f24-80b1-d345fa46b383,2017-01-26 09:18:32+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RINA CONSULTING LTD,07419599,1,33230
ocds-0c46vo-0001-8eb98b8b-d780-4272-87ef-7d70729050de,2017-01-25 13:21:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP INTERNATIONAL LIMITED,00542515,10,0
ocds-0c46vo-0001-8eb98b8b-d780-4272-87ef-7d70729050de,2017-01-25 13:21:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMTED,,10,0
ocds-0c46vo-0001-8eb98b8b-d780-4272-87ef-7d70729050de,2017-01-25 13:21:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"COMPANIA ESPANOLA DE PETROLEOS, S.A.U (CEPSA)",,10,0
ocds-0c46vo-0001-8eb98b8b-d780-4272-87ef-7d70729050de,2017-01-25 13:21:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CERTAS ENERGY LIMITED T/A GULF AVIATION,,10,0
ocds-0c46vo-0001-8eb98b8b-d780-4272-87ef-7d70729050de,2017-01-25 13:21:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CHEVRON ASIA PACIFIC HOLDINGS LIMTED ACTING THROUGH ITS BRANCH C,,10,0
ocds-0c46vo-0001-8eb98b8b-d780-4272-87ef-7d70729050de,2017-01-25 13:21:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,KUWAIT PETROLEUM INTERNATIONAL AVIATION COMPANY (UK) LIMITED (KP,,10,0
ocds-0c46vo-0001-8eb98b8b-d780-4272-87ef-7d70729050de,2017-01-25 13:21:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MOTOR OIL (HELLAS) CORINTH REFINERIES S.A,,10,0
ocds-0c46vo-0001-8eb98b8b-d780-4272-87ef-7d70729050de,2017-01-25 13:21:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THE MAERSK COMPANY LIMITED,,10,0
ocds-0c46vo-0001-8eb98b8b-d780-4272-87ef-7d70729050de,2017-01-25 13:21:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SHELL U.K. OIL PRODUCTS LIMITED,03625633,10,0
ocds-0c46vo-0001-8eb98b8b-d780-4272-87ef-7d70729050de,2017-01-25 13:21:49+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,WORLD FUEL SERVICES EUROPE LIMITED,,10,0
ocds-0c46vo-0001-aebf01f1-b35a-4488-8ff5-b33cf9aaccb8,2017-08-08 09:18:12+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DERRIFORD CENTRE FOR HEALTH &AMP; WELLBEING,,1,0
ocds-0c46vo-0001-0217c8b3-7ea4-4a5a-9563-8258dcdb676a,2017-11-20 14:33:17+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BINARY VISION LIMITED,01956275,1,305725
ocds-0c46vo-0001-d56f1c10-5343-4352-b541-1835fc5b94f7,2017-11-28 17:35:54+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IMD CONSULTANCY LIMITED,,1,206700
ocds-0c46vo-0001-1213ed59-38b7-49c9-af7b-6201286cf524,2017-11-29 12:18:03+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMITED,00322365,1,0
ocds-0c46vo-0001-6be3e59b-37b0-46e3-82e5-0ec649cf0ea6,2017-12-20 13:00:05+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,XPEDITE GROUP OF COMPANIES LIMITED,05133752,1,10000000
ocds-0c46vo-0001-b7c0102f-9d8f-4046-b428-b090dac94d3e,2017-12-20 13:45:41+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMITED,00322365,1,0
ocds-0c46vo-0001-252e1f91-0fdc-4c31-b816-36f0af5d3c21,2018-02-05 11:06:12+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TECHMODEL LTD,,1,98600
ocds-0c46vo-0001-a2e5f8f2-8f43-49de-b224-24416725424e,2018-02-01 11:59:39+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,U2 EVENTS LTD,,1,42852
ocds-0c46vo-0001-72a78ffb-4118-49c0-a4f9-ec29d09d8df2,2018-05-09 12:04:28+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IMD CONSULTANCY LIMITED,,1,94000
ocds-0c46vo-0001-ca199b88-a1cb-49f5-b39a-87f32eeeefba,2018-05-17 11:48:25+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INZPIRE LIMITED,05456427,1,0
ocds-0c46vo-0001-2a025251-8df8-49aa-a416-a7ea418566f8,2018-06-12 12:32:01+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INSPIRED ACT LIMITED,07133168,1,911531
ocds-0c46vo-0001-de422e8d-7cb3-4eb5-8d60-f67ffcf653cd,2018-06-29 08:19:17+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,QINETIQ LIMITED,03796233,1,747605
ocds-0c46vo-0001-56accea3-53f1-4722-a18f-cd9ef5ad7e56,2018-12-06 14:23:52+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,JCSYS LTD,,1,835150.45
ocds-0c46vo-0001-6c50aa10-0494-4c67-b773-dc06a3809840,2018-03-26 11:36:29+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DRALLIM INDUSTRIES LIMITED,00606278,1,1456000
ocds-0c46vo-0133-347516-2018,2018-08-08 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NUFFIELD HEALTH,00576970,1,979188.0
ocds-0c46vo-0133-453674-2017,2017-11-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IBM UNITED KINGDOM LIMITED,00741598,1,1004000.0
ocds-0c46vo-0001-9387d0e1-e0da-4eb4-8298-0cc594366153,2017-07-10 14:38:24+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,WYG MANAGEMENT SERVICES LIMITED,04807864,1,120000
ocds-0c46vo-0133-248068-2017,2017-06-29 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NAVBLUE LIMITED,04556441,1,773296.0
ocds-0c46vo-0070-9181,2019-02-28 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PEOPLE SOURCE CONSULTING LIMITED,04389799,1,167222.0
ocds-0c46vo-0133-406216-2018,2018-09-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BIRD AND DICKS PHYSIOTHERAPY,,1,172000.0
ocds-0c46vo-0001-c7fc7551-809e-4fdd-9fe4-a9cd1ca2752f,2018-10-15 11:45:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SURVITEC GROUP LIMITED (RFD BEAUFORT LIMITED),,1,1
ocds-0c46vo-0001-e88561a3-10a0-4360-939a-5c7cf8bd9531,2018-01-03 11:55:47+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RJD TECHNOLOGY LIMITED,04267693,1,71227
ocds-0c46vo-0070-5704,2017-11-15 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,E3 MEDIA LTD T/A GREAT STATE,,1,350000.0
ocds-0c46vo-0001-9bda1c32-6ce2-44be-8912-a5eb557800fc,2018-02-09 16:49:40+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LION LABORATORIES LIMITED,01591869,1,46000
ocds-0c46vo-0133-106209-2017,2017-03-22 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,UNIVERSITY OF PORTSMOUTH ENTERPRISE LIMITED,02353125,1,307200.0
ocds-0c46vo-0133-592461-2019,2019-12-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NEWMAN AND SPURR CONSULTANCY LTD,,1,3050620.0
ocds-0c46vo-0001-cee64be8-5540-46d5-b855-31e605b1835a,2018-02-28 12:35:10+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BP OIL INTERNATIONAL LIMITED,00322365,1,0
ocds-0c46vo-0001-035b560d-5a27-4623-88ec-5744982fa5fa,2019-12-13 17:54:16+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CARBON60 LIMITED,02209742,1,379800
ocds-0c46vo-0133-230376-2017,2017-06-16 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BLUE LIGHT CARD LTD,06581540,1,1.0
ocds-0c46vo-0133-508403-2017,2017-12-19 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BABCOCK AEROSPACE LIMITED,03887962,1,58713680.0
ocds-0c46vo-0001-e7cdf70a-c02a-4f99-b0f0-e6de3a655a35,2018-07-27 11:53:53+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DAVROMATIC PRECISION LIMITED,,1,25250
ocds-0c46vo-0133-203500-2017,2017-05-27 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AVAILABLE ON REQUEST FROM DEFCOMRCLCC-TECHSPT-COMM@MOD.UK,,1,400000000.0
ocds-0c46vo-0133-216631-2018,2018-05-19 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,HARMONIC LIMITED,04740221,1,2107811.0
ocds-0c46vo-0133-007896-2017,2017-01-07 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MORSON INTERNATIONAL PLC,00842915,1,5818928.0
ocds-0c46vo-0001-cd0bf52e-582a-4409-b969-49d7937ad560,2018-10-09 11:37:26+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,INTEGRATED TRAINING SOLUTIONS (GLOBAL) LLP,,1,15000
ocds-0c46vo-0001-d4005d45-7275-4e6c-96a4-dee512db5201,2018-10-18 06:37:28+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DARLINGTON COLLEGE,,1,755000
ocds-0c46vo-0133-236704-2017,2017-06-22 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,WK THOMAS (T/A A DIVISION OF BUNZL UK LTD),,1,296100.0
ocds-0c46vo-0001-2b49871d-c57a-405c-a76c-10f830e5dc00,2018-05-21 14:33:09+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,WORCESTERSHIRE MEDAL SERVICE LIMITED,03381153,1,11137000
ocds-0c46vo-0001-f5179551-ad99-4c4c-b014-729f50226de4,2018-02-01 15:25:15+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RAND EUROPE COMMUNITY INTEREST COMPANY,02728021,1,800000
ocds-0c46vo-0133-236734-2017,2017-06-22 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,WK THOMAS (T/A A DIVISION OF BUNZL UK LTD),,1,309826.0
ocds-0c46vo-0001-97a7424a-95c9-4050-bdd8-5a7e9fcf058e,2018-11-27 11:01:08+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ASE CORPORATE EYECARE LIMITED,03425183,1,315000
ocds-0c46vo-0133-419606-2017,2017-10-21 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NP AEROSPACE LTD TRADING AS MORGAN COMPOSITES AND DEFENCE SYSTEMS,,1,4491411.0
ocds-0c46vo-0001-4aa6307f-ff5e-446b-ae60-cd4356a5a90e,2018-03-26 12:15:50+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BMT DEFENCE SERVICES LIMITED,02326885,1,15000
ocds-0c46vo-0133-306033-2018,2018-07-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TECHMODAL LTD,,1,6002000.0
ocds-0c46vo-0133-140871-2017,2017-04-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CARILLIONARAMARK,,1,122047541.72
ocds-0c46vo-0001-b4a3e99a-c539-4be6-96f5-5aa86fd2ab08,2019-01-14 11:45:29+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,IOMART HOSTING LIMITED,,1,72194
ocds-0c46vo-0353-JUL206110,2017-07-08 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,"LEIDOS EUROPE, LIMITED",09351724,1,2750000000.0
ocds-0c46vo-0001-c2c8cfef-9de7-4713-a9d8-0e2a8cf4267e,2019-01-16 15:59:56+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,VOLKSWAGEN GROUP INSURANCE AND RISK MANAGEMENT SERVICES (UK) LIMITED,02135745,1,2413185.24
ocds-0c46vo-0001-fe50f22a-b088-49f8-a9fd-88381922d421,2018-04-24 16:42:20+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SOFTWARE BOX LIMITED,02109168,1,88016
ocds-0c46vo-0133-401200-2017,2017-10-11 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ARMY PARACHUTE AIRCRAFT COMPANY LIMITED,03746160,1,1093000.0
ocds-0c46vo-0133-103967-2017,2017-03-21 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SODEXO MOTIVATION SOLUTIONS U.K. LIMITED,02680629,1,138600.0
ocds-0c46vo-0001-8aeb3750-18c7-4386-b1b3-84228e5f8dc6,2017-02-10 13:48:04+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,JEPPESEN UK LIMITED,,1,1500000
ocds-0c46vo-0001-07b602a8-2493-4198-a062-e228eca54465,2019-07-25 11:17:38+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,0
ocds-0c46vo-0001-25b5726c-12d9-4df4-930c-d0d5d4b3df04,2017-10-04 11:57:06+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CMCA (UK) LTD,,1,16294.28
ocds-0c46vo-0353-AUG305422,2019-08-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BOHEMIA INTERACTIVE SIMULATIONS (UK) LTD,,1,137588.0
ocds-0c46vo-0133-196563-2017,2017-05-24 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RANDSTAD DEUTSCHLAND GMBH & CO. KG,,1,1923500.0
ocds-0c46vo-0133-196563-2017,2017-05-24 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ZAG ZEITARBEITS-GESELLSCHAFT GMBH CONSULTING,,1,1923500.0
ocds-0c46vo-0001-4d0f86eb-0ffc-479a-948b-1153010f8a1e,2019-05-23 14:03:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,KONICA MINOLTA BUSINESS SOLUTIONS (UK) LIMITED,01132885,1,130400
ocds-0c46vo-0133-005148-2017,2017-01-06 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,H&K NSAF LIMITED,,1,1784878.0
ocds-0c46vo-0133-327441-2017,2017-08-19 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LIGHTFOOT DEFENCE,,1,193980.0
ocds-0c46vo-0001-8d19030a-2dfd-4f18-89d4-110172ef2e61,2019-03-13 10:23:42+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,PA CONSULTING HOLDINGS LIMITED,08249452,1,106770
ocds-0c46vo-0133-130611-2017,2017-04-07 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ACTIVE HEALTH SOLUTIONS LIMITED,,1,173777.0
ocds-0c46vo-0001-592da31b-6cf2-489b-acff-09cf0c8fde70,2019-02-04 18:05:30+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,FRAZER-NASH CONSULTANCY LIMITED,02562870,1,106433
ocds-0c46vo-0133-353499-2017,2017-09-08 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DEVONPORT ROYAL DOCKYARD LIMITED,02077752,1,11964333.34
ocds-0c46vo-0001-e5d55efe-6d57-4faf-bf95-864cce8a659e,2019-02-12 14:38:58+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NATO SUPPORT AND PROCUREMENT AGENCY  ORG.INTERNAT,,1,150000
ocds-0c46vo-0133-189581-2017,2017-05-19 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,1SPATIAL GROUP LIMITED,04785688,1,219310.0
ocds-0c46vo-0001-0aa6a5bb-875c-410e-8b68-49da58c8ee7e,2019-07-29 14:15:04+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,H.FINE &AMP; SON LIMITED,,1,200401.18
ocds-0c46vo-0133-149112-2017,2017-04-20 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,KELLOGG BROWN & ROOT LIMITED,00645125,1,7000000.0
ocds-0c46vo-0133-067986-2017,2017-02-22 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,QIOPTIQ LIMITED,00876004,1,82000000.0
ocds-0c46vo-0001-3a01e08c-d3aa-4c7e-acd7-44adeb8598ff,2019-07-24 11:54:47+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MOBILE MEDICAL COVER LTD,08158133,1,107000
ocds-0c46vo-0353-FEB185940,2017-02-09 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LONDON SOUTHEND AIRPORT COMPANY LIMITED,02881745,1,390000.0
ocds-0c46vo-0353-FEB186012,2017-02-09 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,TBI INTERNATIONAL AIRPORTS LIMITED,03691837,1,488000.0
ocds-0c46vo-0353-NOV317944,2019-11-29 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BERGBAHNEN HINDELANG-OBERJOCH AG,,1,933815.0
ocds-0c46vo-0133-050049-2017,2017-02-09 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SAFESKYS,,1,1300000.0
ocds-0c46vo-0001-2a7726a5-6ec9-4b62-a07a-fbe6db36f670,2019-07-31 10:20:23+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,THALES UK LIMITED,00868273,1,258806
ocds-0c46vo-0133-466568-2017,2017-11-22 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EMBRACING ENTERPRISE LIMITED,03850275,1,6000000.0
ocds-0c46vo-0353-SEP309506,2019-09-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,QINETIQ LIMITED,03796233,1,6000000.0
ocds-0c46vo-0353-SEP309561,2019-09-18 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,RHEINMETALL BAE LAND SYSTEMS,,1,1327000.0
ocds-0c46vo-0353-SEP309398,2019-09-17 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CGE RISK MANAGEMENT SOLUTIONS B.V.,,1,227000.0
ocds-0c46vo-0001-5b0e08e9-9b32-479f-87c8-900eab84beda,2017-06-23 11:48:07+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SCANCO MEDICAL AG,,1,305090
ocds-0c46vo-0001-5a302e9e-c6e0-44a8-a081-362777d0ca91,2019-04-16 12:00:55+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SA GROUP LTD,06866343,1,304410
ocds-0c46vo-0353-FEB284301,2019-02-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS LAND UK,,1,43690372.0
ocds-0c46vo-0001-4743edb9-a21c-4a37-8262-9824e1517433,2018-03-19 16:18:59+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ACTICA CONSULTING LIMITED,03396854,1,80750
ocds-0c46vo-0133-379521-2017,2017-09-27 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SECURE CLOUD + LIMITED,,1,180250.0
ocds-0c46vo-0353-JUN298140,2019-06-13 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,KELLOGG BROWN & ROOT LIMITED,00645125,1,496068.51
ocds-0c46vo-0353-NOV274966,2018-11-22 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,AIRCRAFT RESTORATION COMPANY T/A PROPSHOP LTD,,1,1500000.0
ocds-0c46vo-0133-384211-2017,2017-09-29 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS SURFACE SHIPS LTD.,,1,200000000.0
ocds-0c46vo-0133-314880-2018,2018-07-20 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CGC TECHNOLOGY LTD,,1,665750.0
ocds-0c46vo-0001-771ff559-dbf1-4286-ba8d-f80ec8b624b5,2019-01-31 14:03:28+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,KUWAIT PETROLEUM INTERNATIONAL AVIATION COMPANY (U.K.) LIMITED,01744961,1,0
ocds-0c46vo-0001-aa0fac6a-55bb-4c46-be3c-627950b71b92,2018-03-26 13:34:35+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BMT DEFENCE SERVICES LIMITED,02326885,1,18800
ocds-0c46vo-0001-990f0ef3-b5d2-48dc-882e-056ddef58156,2018-03-26 12:06:09+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CLARIVATE ANALYTICS (US) LLC,,1,283438.49
ocds-0c46vo-0133-108063-2017,2017-03-23 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BRITANNIC TRADING LIMITED,00871912,1,18000000.0
ocds-0c46vo-0133-108063-2017,2017-03-23 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,CITIGROUP GLOBAL MARKETS LIMITED,01763297,1,18000000.0
ocds-0c46vo-0133-108063-2017,2017-03-23 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,GOLDMAN SACHS INTERNATIONAL,02263951,1,18000000.0
ocds-0c46vo-0133-108063-2017,2017-03-23 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MERRILL LYNCH INTERNATIONAL,02312079,1,18000000.0
ocds-0c46vo-0133-108063-2017,2017-03-23 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MORGAN STANLEY & CO INTERNATIONAL PLC,,1,18000000.0
ocds-0c46vo-0001-bfcc45c6-16c6-4a2b-8001-4233cb7dbb35,2017-02-10 14:36:03+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,NBC ENVIRONMENT LTD.,,1,1500000
ocds-0c46vo-0353-NOV315263,2019-11-06 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,MAS ZENGRANGE LTD,,1,4800000.0
ocds-0c46vo-0001-7b51d8b5-d299-4ff9-9ec8-80bf05417f44,2019-03-27 14:33:27+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,LEONARDO MW LTD,02426132,1,2426105
ocds-0c46vo-0133-307016-2018,2018-07-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DELUKS-AUTO DOOEL SKOPJE,,1,31395.0
ocds-0c46vo-0133-307016-2018,2018-07-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DELUKS-AUTO DOOEL KUMANOVO,,1,44756.0
ocds-0c46vo-0133-307016-2018,2018-07-14 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,DELUKS-AUTO DOOEL KUMANOVO,,1,77024.0
ocds-0c46vo-0001-eeb1bbe8-fc5c-4e10-953e-acd3ff866379,2019-04-10 13:08:52+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,ORDNANCE TEST SOLUTIONS LTD,,1,926095.72
ocds-0c46vo-0001-7cd88019-96de-493b-a2f4-956bc008a890,2017-11-29 13:42:41+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,EHC TECHNIK GMBH,,1,28680
ocds-0c46vo-0001-b38591ff-086b-4ee0-afbc-4b193dbb7200,2019-05-09 10:00:55+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,BAE SYSTEMS APPLIED INTELLIGENCE LIMITED,01337451,1,130800
ocds-0c46vo-0133-482889-2017,2017-12-01 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OCEAN SAFETY LIMITED,02880054,1,1234767.0
ocds-0c46vo-0133-482889-2017,2017-12-01 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,OCEAN SAFETY LIMITED,02880054,1,1234767.0
ocds-0c46vo-0353-AUG307139,2019-08-27 00:00:00+00,MOD017_MOD_gov,MINISTRY OF DEFENCE,SYSTECON UK LTD,,1,555087.0
